peek() time (ns),add() Best Case time (ns),add() Worst Case time (ns),extractMax() Best Case time (ns),extractMax() Worst Case time (ns),Items (n), logn,nlogn
350,27519600,266188700,44524950,30766400,364000,5.561101383649056,2024240.9036482566
300,24166600,258076200,29946350,-2875800,365000,5.562292864456475,2030236.8955266133
300,114131800,212220350,28580650,-2774800,366000,5.563481085394411,2036234.0772543545
350,24248350,216441550,19774550,-11820200,367000,5.56466606425209,2042232.445580517
250,40246950,217119450,175680150,-2537400,368000,5.565847818673518,2048231.9972718547
200,25164100,293685800,34162050,-3130650,369000,5.567026366159061,2054232.7291126933
300,106436050,212823400,27752550,-50595800,370000,5.568201724066995,2060234.6379047881
300,24637200,250860100,19048850,-49107550,371000,5.569373909615046,2066237.720467182
250,24298500,272845150,41834850,30531850,372000,5.570542939881897,2072241.9736360658
150,79300150,225622350,-462900,-12659050,373000,5.571708831808688,2078247.3942646405
400,39974100,219893500,126342650,-48487750,374000,5.57287160220048,2084253.9792229794
300,24428000,208392200,55207550,-24017650,375000,5.574031267727719,2090261.7253978946
350,26018750,212722150,30881250,-3139800,376000,5.575187844927661,2096270.6296928006
250,153305500,209920300,-27739850,-2687050,377000,5.576341350205793,2102280.6890275837
450,80556850,223704150,25370800,56570850,378000,5.577491799837225,2108291.900338471
350,76169850,218464900,21431250,65814000,379000,5.578639209968072,2114304.2605778994
300,39514350,251708000,29918050,-60453550,380000,5.57978359661681,2120317.766714388
200,37301100,209067400,-37666250,-55900250,381000,5.580924975675619,2126332.4157324107
300,45907650,217940700,22214250,70556450,382000,5.5820633629117085,2132348.2046322725
350,76810700,222623800,55063550,18623700,383000,5.583198773968623,2138365.1304299827
350,37019050,247788350,60317150,19682900,384000,5.5843312243675305,2144383.1901571318
350,64968450,204486650,60076900,-47438800,385000,5.585460729508501,2150402.380860773
300,50038150,211315100,61985750,9266850,386000,5.586587304671755,2156422.6996032973
250,53648400,218823500,-31170150,-23680550,387000,5.587710965018911,2162444.143462319
250,26963800,258393450,33177500,45268350,388000,5.588831725594207,2168466.7095305524
300,77839000,229761100,30902650,4706850,389000,5.589949601325708,2174490.3949157004
350,24589550,204286650,-54172200,17091900,390000,5.5910646070264995,2180515.196740335
300,75397200,219252450,-48430550,19161750,391000,5.592176757395867,2186541.1121417843
400,41247750,210565700,70571700,40446000,392000,5.593286067020458,2192568.1382720196
250,48737400,218827300,-31229850,-36600,393000,5.594392550375427,2198596.272297543
400,74749450,226390750,8141750,-58220150,394000,5.595496221825574,2204625.511399276
300,24493650,271442450,45903150,40715750,395000,5.596597095626461,2210655.852772452
150,25142300,264125200,47841200,44165250,396000,5.597695185925512,2216687.2936265026
300,81555150,220590150,-27566350,-11917150,397000,5.598790506763115,2222719.8311849567
300,31924650,219803050,51363650,-37936950,398000,5.599883072073688,2228753.4626853275
300,34513600,215664550,75649450,-19233100,399000,5.600972895686748,2234788.1853790125
250,54647350,215312150,-35858950,-3246200,400000,5.6020599913279625,2240823.996531185
200,35095300,207398550,61308900,27370350,401000,5.603144372620182,2246860.893420693
350,29426700,244004550,49509100,29125550,402000,5.60422605308447,2252898.873339957
350,28428600,252511650,37819800,7859800,403000,5.605305046141109,2258937.933594867
250,74527700,220583500,26445350,53280550,404000,5.606381365110605,2264978.071504684
300,44470500,205542550,25920600,-82790350,405000,5.607455023214668,2271019.2844019406
350,49843850,230390250,22224100,43218500,406000,5.608526033577194,2277061.5696323407
150,48442950,204417750,-30175350,15095600,407000,5.60959440922522,2283104.9245546646
200,26824750,273403350,31323250,43288000,408000,5.61066016308988,2289149.346540671
400,24270950,205238850,62973500,3382000,409000,5.611723308007342,2295194.832975003
350,24459650,203779750,88046300,-51699200,410000,5.6127838567197355,2301241.3812550916
400,37638500,203417400,21954700,51035050,411000,5.613841821876069,2307288.9887910644
250,24677550,203412250,71813150,-56038800,412000,5.6148972160331345,2313337.653005651
300,43609450,217683000,20780400,58647850,413000,5.615950051656401,2319387.3713340936
200,35565950,215890950,95691300,-1405150,414000,5.617000341120899,2325438.141224052
250,26433850,278490900,44901150,20272850,415000,5.6180480967120925,2331489.9601355186
250,33574300,216434600,18580700,111588050,416000,5.619093330626742,2337542.8255407247
300,24162300,250646400,25043950,-4237150,417000,5.620136054973758,2343596.734924057
300,39046100,219624150,54419350,-2884950,418000,5.6211762817750355,2349651.685781965
350,88313650,204805800,69378250,-49335000,419000,5.622214022966295,2355707.6756228777
150,27222550,265092300,-5609900,-49168200,420000,5.623249290397901,2361764.7019671183
300,44491250,219386950,52553400,25531850,421000,5.624282095835668,2367822.7623468162
150,34258450,213940450,87834550,21519400,422000,5.625312450961673,2373881.854305826
300,35681800,215681750,-54671450,18388500,423000,5.626340367375042,2379941.9753996427
250,38272350,207027250,54055950,-42125350,424000,5.627365856592733,2386003.123195319
250,59288050,218865150,33631950,-52566400,425000,5.628388930050312,2392065.295271382
250,27260500,265157000,45541400,43137750,426000,5.629409599102719,2398128.4892177586
250,82042700,222640050,27922000,54879600,427000,5.630427875025024,2404192.7026356854
250,24568150,205558850,64766100,9029750,428000,5.631443769013172,2410257.9331376376
400,27064650,268200200,25753000,27442600,429000,5.632457292184724,2416324.1783472467
300,43996600,209612350,-41971000,-3167100,430000,5.633468455579586,2422391.4358992223
350,24997850,260686100,20012250,21344950,431000,5.6344772701607315,2428459.7034392753
250,73201950,217180200,-49396000,14314650,432000,5.635483746814912,2434528.978624042
250,74601350,223671750,34842750,3638950,433000,5.636487896353366,2440599.2591210073
150,28705300,205280700,53959300,-42591950,434000,5.63748972951251,2446670.5426084297
200,34688000,214649050,-67502400,22643150,435000,5.638489256954637,2452742.8267752673
400,56498450,224008850,49014600,-29943300,436000,5.639486489268586,2458816.1093211034
200,27324950,248763300,20036250,-64395800,437000,5.640481436970422,2464890.3879560744
300,43526900,216692500,20597150,46875800,438000,5.6414741105041,2470965.6604007958
300,34690350,214322550,-76458600,709850,439000,5.642464520242122,2477041.9243862913
250,24626450,206541300,75215900,20199450,440000,5.643452676486188,2483119.1776539227
300,83213100,215844950,-19559000,12406900,441000,5.644438589467838,2489197.4179553166
200,89533200,220653650,-61139650,9028600,442000,5.645422269349092,2495276.6430522986
250,26964750,252993300,17375200,14663350,443000,5.6464037262230695,2501356.85071682
250,64176800,219190750,-27375600,-394800,444000,5.64738297011462,2507438.0387308914
250,59667400,218560500,15689900,57167750,445000,5.648360010980932,2513520.2048865147
300,26169150,249600650,41280800,-46045950,446000,5.649334858712142,2519603.3469856153
400,24129850,205759800,52876500,-4341500,447000,5.650307523131937,2525687.4628399755
200,42583450,208591350,29645750,-2738100,448000,5.6512780139981444,2531772.550271169
300,39377800,207547950,42463600,-63390900,449000,5.652246341003323,2537858.607110492
150,34277900,211120200,23951950,-69529100,450000,5.653212513775344,2543945.631198905
250,34369800,209466650,56524150,-2517050,451000,5.654176541877961,2550033.6203869605
350,31370650,223846400,-40115850,16220450,452000,5.6551384348113825,2556122.572534745
300,68545350,215177200,-32130250,5786900,453000,5.656098202012832,2562212.485511813
300,41056950,211100750,19352500,-6203150,454000,5.657055852857104,2568303.357197125
400,39545900,310532000,4218400,-8601550,455000,5.658011396657113,2574395.1854789862
250,34984550,211626600,26429250,-95270750,456000,5.658964842664435,2580487.9682549825
550,25195050,246273700,38381600,54975300,457000,5.65991620006985,2586581.7034319215
350,27311350,266438050,23826500,-49561650,458000,5.66086547800387,2592676.388925772
300,57720550,222734550,-30193700,-65204050,459000,5.661812685537261,2598772.0226616026
250,25341250,202385900,81615900,36893400,460000,5.662757831681574,2604868.602573524
250,24623250,259900800,38987050,22868100,461000,5.663700925389648,2610966.126604628
200,71426350,216295700,20228150,-76741650,462000,5.664641975556125,2617064.59270693
300,48617600,209331900,47128600,-66680000,463000,5.665580991017953,2623163.9988413122
300,24039300,266762600,29516550,-2731350,464000,5.666517980554881,2629264.3429774647
350,43702200,208872200,25485850,-77442950,465000,5.6674529528899535,2635365.6230938286
250,47021900,229340200,27568150,56153300,466000,5.66838591669,2641467.83717754
350,27158150,273773300,28113500,-38802900,467000,5.669316880566112,2647570.9832243742
200,68564300,214495050,20020100,-60329050,468000,5.670245853074124,2653675.05923869
250,28032450,212920800,82590650,36955950,469000,5.671172842715083,2659780.0632333737
300,44319000,224785250,-29224200,-40631000,470000,5.672097857935717,2665885.993229787
300,27001050,251437850,23642250,42601150,471000,5.673020907128897,2671992.8472577105
200,24946900,257524650,-50153450,-53080200,472000,5.6739419986340875,2678100.6233552895
250,34152350,216517200,26025100,5479000,473000,5.674861140737812,2684209.3195689847
300,67607100,208867750,79409150,28258650,474000,5.675778341674085,2690318.933953516
300,34332100,208883550,82142500,31715950,475000,5.676693609624866,2696429.4645718117
300,27006150,283366250,-21897450,-22494650,476000,5.6776069527204935,2702540.909494955
350,52621050,215500550,63138800,-42843700,477000,5.678518379040114,2708653.2668021345
250,35356400,220461900,34155400,37981650,478000,5.679427896612119,2714766.534580593
150,26147500,277119100,17374100,-56324200,479000,5.680335513414564,2720880.710925576
200,37784600,215944550,22737800,53200400,480000,5.681241237375588,2726995.793940282
250,42903700,206126000,32563150,74064800,481000,5.682145076373832,2733111.7817358132
300,76203700,224587250,46100300,-62325000,482000,5.68304703823885,2739228.6724311253
250,24368950,243707200,21065550,-45984750,483000,5.683947130751513,2745346.4641529806
200,26867550,244479700,-59558000,-23754050,484000,5.684845361644412,2751465.1550358958
250,41058850,211165700,69778750,25738000,485000,5.685741738602264,2757584.743222098
250,25317950,252412100,38319300,-59537850,486000,5.686636269262293,2763705.2268614746
250,34074050,223581700,13889350,-2576100,487000,5.6875289612146345,2769826.604111527
250,38594100,219009150,137496250,34307750,488000,5.688419822002711,2775948.8731373227
250,24492350,254850300,43225550,19358400,489000,5.68930885912362,2782072.03211145
300,38510300,218895050,18841350,113944150,490000,5.690196080028514,2788196.0792139717
300,27962500,257498000,32738650,-74119950,491000,5.691081492122969,2794321.0126323774
300,45129400,209809200,59445800,41561100,492000,5.691965102767361,2800446.8305615415
400,25817650,260377550,16298850,-2753950,493000,5.69284691927723,2806573.531203674
300,24592950,203227450,82775150,-51642350,494000,5.693726948923647,2812701.1127682817
150,45846500,208665650,67235700,-42140700,495000,5.694605198933568,2818829.573472116
350,35440200,219742150,31907050,54660700,496000,5.695481676490197,2824958.911539138
250,77108700,214269900,56518600,-63964950,497000,5.696356388733332,2831089.1252004663
300,55580450,214990400,18732800,70263900,498000,5.697229342759718,2837220.2126943395
350,34434600,208909450,19609650,-2230750,499000,5.69810054562339,2843352.1722660717
350,143105400,218131600,30406600,24437050,500000,5.698970004336019,2849485.0021680095
200,46183150,207863950,-19811800,5421000,501000,5.699837725867246,2855618.70065949
200,34140050,211687900,18658800,-1905250,502000,5.70070371714502,2861753.2660068
250,166579750,213491200,27731250,-76772350,503000,5.701567985055927,2867888.6964831315
200,34344750,212191150,28783050,-2492450,504000,5.702430536445525,2874024.9903685446
250,40327750,348607100,34441100,-2986350,505000,5.703291378118661,2880162.145949924
250,26711950,271456900,9693400,-2150400,506000,5.704150516839799,2886300.1615209384
250,33550000,208317200,21517300,-102532700,507000,5.705007959333336,2892439.035382001
350,57174550,210990100,25452950,-2566350,508000,5.705863712283919,2898578.765840231
250,125225200,228090450,43336750,-53892300,509000,5.706717782336758,2904719.35120941
350,68732550,230454050,-11971000,-48009200,510000,5.707570176097937,2910860.789809948
200,40085000,250242950,-16374600,-35726450,511000,5.708420900134713,2917003.079968838
300,52172100,215221750,-37821150,4392600,512000,5.70926996097583,2923146.220019625
300,25435150,268337650,28547700,15159950,513000,5.710117365111817,2929290.208302362
200,44258200,206056600,47310900,-50525800,514000,5.710963118995275,2935435.0431635715
250,34319500,207661150,45033500,-33635500,515000,5.711807229041191,2941580.722956213
250,47901850,214240900,26553100,44676850,516000,5.712649701627211,2947727.246039641
150,27283350,249754300,30082550,739650,517000,5.713490543093942,2953874.610779568
250,24882550,200400850,83688900,-56969500,518000,5.714329759745233,2960022.8155480307
300,46108650,214684200,20645950,63966300,519000,5.715167357848458,2966171.8587233494
400,25413550,206197200,50500300,-41709800,520000,5.7160033436347994,2972321.7386900955
250,34115550,209111000,64004000,6722300,521000,5.716837723299524,2978472.453839052
400,37713650,224640100,29581550,49176850,522000,5.717670503002262,2984624.002567181
300,34312950,210685950,-67460950,-3324400,523000,5.718501688867274,2990776.3832775843
300,24637300,203281000,-46412700,-2834600,524000,5.719331286983727,2996929.594379473
300,77950850,238958450,27734750,-61661700,525000,5.720159303405957,3003083.6342881275
250,60918500,212451750,-34891250,29807600,526000,5.720985744153739,3009238.5014248667
250,31270150,286522150,14532850,4363900,527000,5.721810615212546,3015394.194217012
150,80714350,215557650,112622050,-21362800,528000,5.722633922533812,3021550.711097853
200,27409550,275505450,41947300,42954800,529000,5.723455672035186,3027708.0505066137
200,84715800,216684700,74075750,32515850,530000,5.724275869600789,3033866.2108884184
200,34558650,261598300,27478700,-2815050,531000,5.725094521081469,3040025.19069426
250,37202750,297770050,41563900,27413500,532000,5.725911632295048,3046184.988380966
200,24482450,207036000,-64694800,-58310450,533000,5.726727209026572,3052345.602411163
300,25318700,206535150,87681150,-59683450,534000,5.727541257028556,3058507.031253249
300,42420400,225412650,-11568250,4907050,535000,5.7283537820212285,3064669.273381357
350,28097700,284722350,27456150,45337000,536000,5.72916478969277,3070832.3272753246
250,35531050,214876450,17127050,-108246950,537000,5.729974285699556,3076996.1914206618
400,52245700,228373800,22039850,-67463450,538000,5.730782275666389,3083160.8643085174
300,24438700,253066950,3881300,17251800,539000,5.731588765186738,3089326.344435652
250,29695350,206948100,57002100,1700800,540000,5.732393759822968,3095492.6303044027
250,77003000,211829600,-41328150,5630750,541000,5.733197265106569,3101659.720422654
350,79615600,230720600,33496200,-8275700,542000,5.733999286538387,3107827.6133038057
200,40076450,219766550,-111315950,-2033700,543000,5.734799829588847,3113996.307466744
300,79501450,222253100,42737100,-85199550,544000,5.7355988996981795,3120165.8014358096
350,43096850,222625450,57199150,41424300,545000,5.7363965022766426,3126336.09374077
300,24418200,249129150,12374100,-3228000,546000,5.737192642704737,3132507.1829167865
250,28003000,267692800,26105400,-3094750,547000,5.737987326333431,3138679.067504387
400,40671050,224479150,41866250,-52251750,548000,5.738780558484369,3144851.7460494344
250,27027200,245722600,-52812650,-36677550,549000,5.739572344450092,3151025.217103101
300,48113050,211768800,80202500,36143200,550000,5.740362689494244,3157199.4792218343
200,34535550,248379600,8839850,26605650,551000,5.741151598851785,3163374.530967334
200,68425900,206691350,-41382650,21503350,552000,5.7419390777291985,3169550.3709065174
450,24233400,267227250,36126700,22704450,553000,5.742725131304698,3175726.997611498
300,62400950,214153150,27883450,-91881100,554000,5.7435097647284294,3181904.40965955
200,34339250,212673000,-48288800,-3892900,555000,5.744292983122676,3188082.6056330856
200,25342550,202582850,23875950,111439850,556000,5.7450747915820575,3194261.584119624
200,35322400,246767150,38680950,-481750,557000,5.745855195173729,3200441.3437117673
300,24698300,202871300,22264550,68721750,558000,5.746634198937579,3206621.883007169
250,42524650,215175900,-32349650,23427050,559000,5.747411807886423,3212803.2006085105
300,83653200,231241350,37065800,42505000,560000,5.748188027006201,3218985.2951234723
350,33992750,207179900,93545450,25436850,561000,5.748962861256161,3225168.1651647063
350,34709450,264613000,-6162850,-37092300,562000,5.749736315569061,3231351.809349812
350,34625350,254861150,33002950,27998900,563000,5.750508394851346,3237536.226301308
350,24953550,258099150,29157250,52751800,564000,5.751279103983342,3243721.414646605
350,34603550,211913100,14998850,-98083000,565000,5.752048447819439,3249907.373017983
250,24741850,245406050,50474050,-4011700,566000,5.752816431188271,3256094.1000525616
250,24592400,206794200,-47493050,8614100,567000,5.753583058892906,3262281.5943922778
350,52766900,213646800,23797500,71110350,568000,5.754348335711019,3268469.854683859
200,24241300,204970200,82513950,12075650,569000,5.755112266395071,3274658.8795787953
250,31099650,203378950,55099300,-35964150,570000,5.7558748556724915,3280848.66773332
300,24456400,243538850,56368300,8808250,571000,5.756636108245848,3287039.2178083793
400,74175600,216465600,-44850650,3550650,572000,5.757396028793024,3293230.5284696096
200,24173800,214744450,18902950,-2555150,573000,5.75815462196739,3299422.5983873145
250,25094600,205290200,79248800,-58789950,574000,5.758911892397974,3305615.4262364367
250,45303550,218364950,35097500,37790650,575000,5.7596678446896306,3311809.010696538
200,25442500,202267250,-51797550,12772050,576000,5.760422483423212,3318003.3504517702
350,43366850,205798000,7653150,-2418200,577000,5.761175813155732,3324198.4441908575
250,39855350,325251500,35427400,40142000,578000,5.7619278384205295,3330394.290607066
150,34476400,215451250,-52866650,-4120550,579000,5.7626785637274365,3336590.888398186
300,46970800,206630050,-27151350,-2708000,580000,5.763427993562937,3342788.2362665036
200,34734800,214138200,26090650,-100675100,581000,5.764176132390331,3348986.3329187823
300,24261800,256396800,49862000,46303000,582000,5.764922984649888,3355185.177066235
250,24282100,267327200,58165050,29613300,583000,5.7656685547590145,3361384.7674245057
350,34867200,272889150,21352250,-28046300,584000,5.7664128471124,3367585.1027136412
350,34428600,214466500,22458100,92083650,585000,5.76715586608218,3373786.181658075
200,72688550,216487200,-45281850,310650,586000,5.76789761601809,3379988.002986601
250,48648850,215855250,29396850,46539500,587000,5.768638101247615,3386190.56543235
300,31201850,209010950,83251300,45867000,588000,5.769377326076138,3392393.8677327693
350,34671100,259871900,12415250,8611700,589000,5.770115294787102,3398597.908629603
250,68027300,216618500,-40411650,16026700,590000,5.770852011642144,3404802.686868865
250,34789100,205672900,43131200,-42889600,591000,5.771587480881255,3411008.201200822
300,59341450,233877950,-4497550,-34666650,592000,5.77232170672292,3417214.4503799686
300,24257600,262512250,32482450,21813850,593000,5.773054693364263,3423421.433165008
250,40071700,211913200,60057200,25753050,594000,5.7737864449811935,3429629.148318829
250,27720750,250703150,-23168200,8647200,595000,5.77451696572855,3435837.594608487
200,65808350,206166950,34902950,17570250,596000,5.7752462597402365,3442046.770805181
350,36670800,253340500,42800250,15750300,597000,5.775974331129369,3448256.675684233
300,68911800,220068800,56827650,9831350,598000,5.776701183988411,3454467.30802507
150,38764650,263056300,24761800,36601850,599000,5.7774268223893115,3460678.6666111974
350,39682100,219445450,23456250,-3505900,600000,5.778151250383644,3466890.750230186
200,149990650,209016100,-38847400,-2845900,601000,5.778874472002739,3473103.557673646
200,38747750,221529450,33936500,-69120650,602000,5.779596491257824,3479317.08773721
350,34568000,211457100,23280600,80595000,603000,5.780317312140151,3485531.3392205113
250,44918350,217359750,54339900,-67373650,604000,5.781036938621132,3491746.310927164
250,53299150,204961350,23448050,52458400,605000,5.781755374652469,3497962.0016647433
150,24351700,257653050,19652000,-33403850,606000,5.782472624166286,3504178.4102447694
150,39135850,203888500,65732250,6015600,607000,5.7831886910752575,3510395.5354826814
300,98341050,227708050,-26597800,-47012400,608000,5.783903579272735,3516613.376197823
150,25326050,205365550,91213150,27938200,609000,5.784617292632875,3522831.931213421
250,34738050,214452000,59946700,-27385950,610000,5.785329835010767,3529051.199356568
350,24284650,264667650,4218150,12816150,611000,5.786041210242554,3535271.1794582005
300,64783650,261585800,43089750,34473300,612000,5.786751422145561,3541491.870353083
300,34444000,213043900,52726050,-42396350,613000,5.787460474518415,3547713.2708797883
150,24898400,205711700,18489950,13245850,614000,5.788168371141167,3553935.3798806765
350,73239650,211273900,40685000,-55218400,615000,5.788875115775417,3560158.1962018814
450,24366250,206552100,75480550,-3741750,616000,5.789580712164425,3566381.7186932857
300,31010050,201665450,-60397500,-50338200,617000,5.790285164033242,3572605.9462085105
350,31742050,227445050,-30992500,-40234300,618000,5.790988475088816,3578830.8776048883
250,40085150,243484400,27195350,-60204050,619000,5.791690649020118,3585056.511743453
150,35711850,206230600,23612500,-3463450,620000,5.7923916894982534,3591282.847488917
350,34496900,212126200,79694500,-42827000,621000,5.79309160017658,3597509.883709656
300,34433500,213469350,27010000,86963550,622000,5.793790384690818,3603737.619277689
250,34846500,213005350,53515750,-5770800,623000,5.794488046659169,3609966.0530686625
300,39837800,218006450,-107905100,-2715600,624000,5.795184589682424,3616195.1839618324
300,73436050,204016300,-41038500,-6957750,625000,5.795880017344075,3622425.0108400467
250,39422800,219709900,-64366650,-10133100,626000,5.79657433321043,3628655.532589729
250,79781550,207621600,-21283400,-880750,627000,5.797267540830717,3634886.7481008596
350,30329450,212461800,-49696800,-4342450,628000,5.7979596437371965,3641118.6562669594
300,53999050,242686550,26282600,-3462000,629000,5.798650645445269,3647351.255985074
300,34809600,213482800,20417900,-158855700,630000,5.799340549453582,3653584.546155757
300,25015400,207758900,-41006650,17630300,631000,5.800029359244134,3659818.5256830486
300,27326750,268083500,64234050,-57032200,632000,5.800717078282385,3666053.193474467
350,25268750,207642650,82142800,5810400,633000,5.801403710017355,3672288.5484409854
300,79920700,223957250,37226650,8224550,634000,5.8020892578817325,3678524.5894970186
200,37045750,267133000,-18696700,-10353950,635000,5.802773725291976,3684761.3155604047
350,34309000,214848250,55226650,-49054450,636000,5.803457115648414,3690998.7255523913
400,47085800,215684350,32322800,65972250,637000,5.804139432335351,3697236.8183976184
350,85315450,231607250,39652350,-52717050,638000,5.804820678721162,3703475.5930241016
100,28821750,251809100,28647750,-62329850,639000,5.8055008581584,3709715.0483632176
300,41045250,207957250,-45006550,-52049900,640000,5.8061799739838875,3715955.183349688
250,27658950,209348650,58602050,1432850,641000,5.806858029518818,3722195.996921562
350,27515900,248793000,29529650,50193250,642000,5.807535028068854,3728437.488020204
300,29093750,262570250,32288750,33601150,643000,5.808210972924222,3734679.655590275
250,24512200,204298300,11031150,-83562350,644000,5.8088858673598125,3740922.498579719
150,38680400,218068650,-44611200,-2847000,645000,5.8095597146352675,3747166.0159397474
300,45812250,216000000,24719850,71730650,646000,5.810232517995084,3753410.2066248246
450,25126650,263794600,23002300,-1153600,647000,5.810904280668701,3759655.069592649
450,39772200,220952700,28994850,109537250,648000,5.811575005870593,3765900.6038041445
300,60519650,216361750,24309250,47441350,649000,5.812244696800369,3772146.8082234394
400,27578100,251574950,24487950,-54851900,650000,5.812913356642856,3778393.681817856
300,32948400,238394150,131400,-13910500,651000,5.813580988568192,3784641.2235578927
350,34077650,245074500,21639850,-62873100,652000,5.814247595731921,3790889.432417212
350,41028950,206602800,63262600,-3704500,653000,5.814913181275074,3797138.307372623
450,38126400,211455700,64701950,-39840750,654000,5.815577748324268,3803387.847404071
300,64215750,218497500,35668000,49727550,655000,5.816241299991783,3809638.051494618
250,70902500,226569700,44464150,-49951550,656000,5.8169038393756605,3815888.9186304333
300,34454500,211888450,-39290050,-30647800,657000,5.817565369559781,3822140.447800776
250,33896350,243291500,27219550,-63689950,658000,5.818225893613955,3828392.6379979826
300,36872400,228910800,17801300,-4017950,659000,5.81888541459401,3834645.4882174525
400,40160700,220132200,152846550,-33500200,660000,5.819543935541868,3840898.9974576333
300,24528000,253091900,24398900,31731800,661000,5.820201459485641,3847153.1647200086
250,34992500,266219600,28100250,-11698600,662000,5.8208579894397,3853407.9890090814
350,34783450,263889400,5931000,25814600,663000,5.821513528404773,3859663.4693323644
300,24588650,267128900,1861250,-19921100,664000,5.8221680793680175,3865919.6047003637
250,26934800,210642600,22743750,-2180300,665000,5.8228216453031045,3872176.3941265647
300,161039050,214150350,-13278400,20913150,666000,5.823474229170301,3878433.836627421
200,26994900,259524150,19032700,-1749900,667000,5.824125833916549,3884691.9312223378
300,41317050,203370650,61963650,18270250,668000,5.824776462475546,3890950.676933665
300,52449400,209153900,24763700,-2800750,669000,5.825426117767823,3897210.072786674
300,39542850,221959350,55198000,-41437350,670000,5.826074802700826,3903470.1178095536
200,42537300,208594200,72656800,13735900,671000,5.8267225201689925,3909730.811033394
300,27452300,254419700,45526900,549100,672000,5.827369273053825,3915992.1514921705
200,89724850,239643700,28216650,-51275650,673000,5.828015064223977,3922254.1382227363
250,45468000,222540350,12758150,-2478450,674000,5.82865989653532,3928516.7702648058
350,37355400,225105450,144273000,-40520550,675000,5.829303772831025,3934780.046660942
300,41152400,217038550,22577450,-1626100,676000,5.8299466959416355,3941043.9664565455
200,35010000,214768600,-125900100,-2113450,677000,5.830588668685144,3947308.5286998427
250,24747900,263630750,33102900,51247700,678000,5.831229693867063,3953573.7324418686
250,74851100,223822700,39933050,-48042450,679000,5.831869774280501,3959839.5767364604
400,34859250,217955950,-31841950,-2117600,680000,5.832508912706237,3966106.060640241
300,88847700,214932450,18010900,-64069250,681000,5.833147111912785,3972373.1832126067
300,38457250,221272100,23186350,65229750,682000,5.833784374656479,3978640.9435157184
250,47112150,210593150,28880450,-77898750,683000,5.834420703681532,3984909.3406144865
400,76710650,214770250,-34098300,-65199750,684000,5.835056101720117,3991178.3735765596
300,24318050,256682950,25887100,-49991100,685000,5.835690571492425,3997448.0414723116
300,34689650,209227100,55411300,-44907200,686000,5.836324115706752,4003718.343374832
400,42871350,210842400,56625050,-43257350,687000,5.83695673705955,4009989.278359911
400,24519300,262808600,27671750,54160200,688000,5.837588438235511,4016260.8455060315
200,24713900,205954200,81763000,46049750,689000,5.838219221907626,4022533.0438943543
150,75157850,222355900,4931600,-48665300,690000,5.838849090737256,4028805.8726087064
300,62023650,221096700,41282550,-57070400,691000,5.8394780473741985,4035079.330735571
200,24766450,259880600,17145350,-29078700,692000,5.8401060944567575,4041353.4173640762
300,35163250,208779350,-54239800,-1841650,693000,5.840733234611807,4047628.131585982
200,27342150,286105400,24629400,-40186700,694000,5.841359470454855,4053903.4724956695
250,73514950,233161350,23629350,28576000,695000,5.841984804590114,4060179.439190129
250,24657400,207158500,67228500,2596700,696000,5.842609239610562,4066456.030768951
300,49937950,226195450,47219950,39777100,697000,5.84323277809801,4072733.2463343125
250,61251150,219910150,-32537450,7968500,698000,5.843855422623161,4079011.084990966
200,24729900,261593350,39330400,-55219050,699000,5.8444771757456815,4085289.5458462313
350,34515650,215462850,-42172150,-3584200,700000,5.845098040014257,4091568.62800998
350,35187950,269574450,19742700,12657250,701000,5.845718017966659,4097848.330594628
300,37602300,218843300,-60490850,-35884700,702000,5.846337112129805,4104128.6527151233
200,45213100,208263900,-52785600,236100,703000,5.846955325019824,4110409.5934889363
400,34468300,253312550,27629150,62261250,704000,5.847572659142112,4116691.152036047
250,64861100,246550600,41558200,48549500,705000,5.848189116991398,4122973.327478936
350,74652100,223008300,-6852850,-27980250,706000,5.848804701051804,4129256.118942573
300,24457700,259360000,11693300,-34993650,707000,5.849419413796899,4135539.525554408
250,25193500,248348000,21499800,47452500,708000,5.850033257689769,4141823.5464443564
300,27541550,245084500,23111650,49298800,709000,5.850646235183066,4148108.1807447937
400,24431000,226515050,18395400,-5491050,710000,5.8512583487190755,4154393.4275905434
250,40604400,307902100,18433550,7675400,711000,5.851869600729766,4160679.2861188636
300,36113750,216810150,20041850,-2657400,712000,5.852479993636856,4166965.7554694414
300,132932550,215695800,24554850,-1535550,713000,5.853089529851865,4173252.83478438
250,123911000,212358200,18116950,-3016450,714000,5.853698211776174,4179540.5232081884
200,123077750,218457900,24739250,-76415150,715000,5.854306041801081,4185828.819887773
450,34428700,222131100,21553750,-4098800,716000,5.854913022307856,4192117.723972425
250,36864000,316606300,19684100,-3142750,717000,5.8555191556678,4198407.2346138125
300,30099000,211710500,127854200,-2963900,718000,5.8561244442423,4204697.350965971
200,30391600,211351700,138142500,-3417950,719000,5.8567288903828825,4210988.072185293
200,25013900,275080950,45232650,-68664750,720000,5.857332496431268,4217279.397430513
300,25474700,213797300,73322900,16696000,721000,5.857935264719429,4223571.3258627085
200,61691950,219031150,57309200,28195900,722000,5.858537197569639,4229863.85664528
250,89405500,217104800,-25769400,10552700,723000,5.859138297294531,4236156.988943946
250,27151850,253767600,21567050,-4939950,724000,5.859738566197147,4242450.721926735
250,44648150,226989200,-16161750,-1487500,725000,5.860338006570994,4248745.054763971
