ItemsInList,SortedTree time(ns),DescendingTree time(ns),RandomTree time(ns),n^2,logn,nlogn,SortedTree n^2,SortedTree logn,SortedTree nlogn,DescendingTree n^2,DescendingTree logn,DescendingTree nlogn,RandomTree n^2,RandomTree Logn,RandomTree nlogn
509,466890,483890,15650,259081,2.706717782,1377.719351,1.802100501,172493.0479,338.8861451,1.867717046,178773.7174,351.2253781,0.060405819,5781.910512,11.35935268
510,493130,485580,16320,260100,2.707570176,1380.86079,1.895924644,182130.0901,357.1178236,1.866897347,179341.612,351.6502196,0.062745098,6027.544602,11.81871491
511,470410,516340,15980,261121,2.7084209,1384.00308,1.801501986,173684.2305,339.8908621,1.977397452,190642.4515,373.0772044,0.061197682,5900.116928,11.54621708
512,499940,493410,15940,262144,2.709269961,1387.14622,1.907119751,184529.4146,360.409013,1.882209778,182119.1713,355.7015064,0.060806274,5883.503759,11.49121828
513,486200,490300,16290,263169,2.710117365,1390.290208,1.847482036,179401.8245,349.7111589,1.863061379,180914.6741,352.6601835,0.061899388,6010.809794,11.71697816
514,494230,497030,16880,264196,2.710963119,1393.435043,1.870694484,182307.9025,354.6846352,1.881292677,183340.7458,356.6940579,0.063891959,6226.5694,12.11394825
515,480480,508650,16030,265225,2.711807229,1396.580723,1.81159393,177180.7357,344.0402636,1.917805637,187568.6423,364.2109558,0.06043925,5911.187133,11.47803327
516,479260,500660,14990,266256,2.712649702,1399.727246,1.799996995,176675.9636,342.3952783,1.880370771,184564.9292,357.6839712,0.056299201,5525.962306,10.70922927
517,492490,499670,16350,267289,2.713490543,1402.874611,1.842537478,181496.8551,351.0577469,1.869399788,184142.8935,356.1758094,0.061169745,6025.449413,11.65464103
518,484420,531380,16860,268324,2.71432976,1406.022816,1.80535472,178467.6303,344.5321048,1.980367019,195768.4022,377.9312783,0.062834484,6211.478152,11.99127056
519,493480,501480,16740,269361,2.715167358,1409.171859,1.832039531,181749.3859,350.1914951,1.86173945,184695.7973,355.8685883,0.062147081,6165.365811,11.87931756
520,496910,504630,16430,270400,2.716003344,1412.321739,1.837684911,182956.3285,351.8390933,1.866235207,185798.7403,357.3052699,0.060761834,6049.329813,11.63332656
521,490430,507190,16320,271441,2.716837723,1415.472454,1.806764638,180515.0141,346.4779542,1.868509179,186683.9508,358.3185237,0.060123563,6006.98373,11.52971925
522,492650,522080,16080,272484,2.717670503,1418.624003,1.807996066,181276.5747,347.2731316,1.916002407,192105.7021,368.0185864,0.059012639,5916.832074,11.33492735
523,494400,511100,16700,273529,2.718501689,1421.776383,1.807486592,181864.8861,347.7340078,1.868540447,188007.9759,359.4798774,0.061053855,6143.089801,11.7458696
524,506290,513090,16950,274576,2.719331287,1424.929594,1.8438975,186181.8023,355.308783,1.868662957,188682.4171,360.0809486,0.061731542,6233.150069,11.89532456
525,498570,525470,16670,275625,2.720159303,1428.083634,1.808870748,183287.0595,349.1182085,1.90646712,193176.1862,367.9546403,0.060480726,6128.317551,11.67298581
526,499850,532950,16800,276676,2.720985744,1431.238501,1.806625801,183701.8077,349.2429805,1.926260319,195866.5168,372.3698038,0.060720843,6174.23301,11.73808557
527,501830,518970,17050,277729,2.721810615,1434.394194,1.806905293,184373.592,349.8550134,1.86862013,190670.8707,361.8043088,0.06139078,6264.212471,11.88655118
528,519880,521020,15580,278784,2.722633923,1437.550711,1.864812902,190947.4482,361.6428944,1.868902089,191366.1604,362.4359099,0.05588556,5722.399868,10.83787854
529,507450,532730,16460,279841,2.723455672,1440.708051,1.813351153,186325.7791,352.2226448,1.903688166,195608.1039,369.7695725,0.058819115,6043.792146,11.42493789
530,507870,525980,16990,280900,2.72427587,1443.866211,1.808009968,186423.8514,351.7431159,1.87248131,193071.4895,364.2858293,0.060484158,6236.519653,11.76701821
531,508390,527300,17620,281961,2.725094521,1447.025191,1.803050777,186558.6665,351.3345886,1.870116789,193497.8754,364.4027785,0.062490912,6465.830768,12.17670578
532,532570,528570,18570,283024,2.725911632,1450.184988,1.881713212,195373.1712,367.242803,1.867580135,193905.7722,364.4845342,0.06561281,6812.399852,12.80526288
533,512870,543770,16410,284089,2.726727209,1453.345602,1.805314532,188089.9557,352.8892227,1.914083263,199422.2224,374.1505111,0.057763588,6018.203781,11.29118908
534,515260,533350,25610,285156,2.727541257,1456.507031,1.806940762,188910.0664,353.7641693,1.870379722,195542.4134,366.1842947,0.08981049,9389.408844,17.58316263
535,518990,540970,16760,286225,2.728353782,1459.669273,1.813223862,190220.9323,355.5531444,1.890016595,198277.0723,370.61135,0.058555332,6142.89837,11.48205303
536,530810,543510,17400,287296,2.72916479,1462.832327,1.84760665,194495.4009,362.864554,1.891811929,199148.8393,371.5463419,0.060564714,6375.576904,11.89473303
537,521260,552450,16800,288369,2.729974286,1465.996191,1.807614549,190939.5274,355.5670902,1.91577458,202364.5435,376.8427253,0.058258689,6153.904118,11.45978421
538,521910,560810,17190,289444,2.730782276,1469.160864,1.803146723,191121.0588,355.2436038,1.937542323,205366.0612,381.7213034,0.059389727,6294.899507,11.7005567
539,540570,543280,17110,290521,2.731588765,1472.326344,1.860691654,197895.8205,367.1536559,1.870019723,198887.9171,368.9942804,0.058894194,6263.75398,11.6210649
540,540150,545730,18410,291600,2.73239376,1475.49263,1.852366255,197683.8068,366.0811236,1.871502058,199725.9722,369.8629114,0.063134431,6737.681908,12.47718872
541,542900,547670,17180,292681,2.733197265,1478.65972,1.854920545,198631.8393,367.1568195,1.871218152,200377.0482,370.3827138,0.05869872,6285.678761,11.61862987
542,532250,559050,17380,293764,2.733999287,1481.827613,1.811828543,194678.1781,359.1848304,1.903058237,204480.6678,377.2706049,0.059163138,6356.98776,11.7287597
543,533270,552210,18140,294849,2.73479983,1484.996307,1.808620684,194994.1616,359.10527,1.872856954,201919.7142,371.8595105,0.061523017,6633.026594,12.21551859
544,535810,559650,16550,295936,2.7355989,1488.165801,1.810560391,195865.7024,360.0472471,1.89111835,204580.4303,376.0669674,0.055924254,6049.863524,11.12107265
545,550200,556530,18140,297025,2.736396502,1491.336094,1.852369329,201067.3525,368.9309219,1.873680667,203380.6137,373.175438,0.0610723,6629.156259,12.16358947
546,539280,567200,17390,298116,2.737192643,1494.507183,1.80896027,197019.3809,360.841357,1.902615089,207219.613,379.5231006,0.058332998,6353.224734,11.63594274
547,543080,571790,17980,299209,2.737987326,1497.679068,1.815052355,198350.0781,362.6144024,1.911005351,208835.8827,381.7840634,0.060091775,6566.867504,12.00524224
548,542310,560630,17610,300304,2.738780558,1500.851746,1.805870052,198011.483,361.334823,1.8668749,204700.5914,373.5412252,0.058640578,6429.868923,11.73333745
549,584240,562330,20140,301401,2.739572344,1504.025217,1.938414272,213259.5626,388.4509338,1.865720419,205261.964,373.8833589,0.066821278,7351.512378,13.39073293
550,564660,564800,18180,302500,2.740362689,1507.199479,1.866644628,206053.0171,374.6418492,1.867107438,206104.1052,374.7347367,0.060099174,6634.158343,12.06210608
551,549580,579000,17060,303601,2.741151599,1510.374531,1.810204841,200492.3771,363.8700129,1.907108343,211225.0925,383.3486252,0.056192173,6223.66162,11.29521165
552,550690,590640,16810,304704,2.741939078,1513.550371,1.807294949,200839.6191,363.8398897,1.938405797,215409.6,390.2347826,0.055168294,6130.697847,11.10633668
553,557550,575570,44430,305809,2.742725131,1516.726998,1.823196832,203283.2214,367.600762,1.882122501,209853.3292,379.481608,0.145286764,16199.21716,29.29334025
554,580740,578010,19130,306916,2.743509765,1519.90441,1.892178968,211677.7594,382.0898185,1.883284026,210682.6837,380.2936529,0.062329758,6972.820088,12.58631785
555,572220,578760,18830,308025,2.744292983,1523.082606,1.857706355,208512.722,375.6985983,1.878938398,210895.8495,379.9925217,0.061131402,6861.512279,12.36308519
556,574410,577610,17250,309136,2.745074792,1526.261584,1.858114228,209251.1292,376.3509519,1.868465659,210416.8534,378.4475781,0.055800683,6283.981789,11.30212552
557,560950,599520,17650,310249,2.745855195,1529.441344,1.808063845,204289.724,366.7679067,1.932383344,218336.3497,391.9862651,0.056889789,6427.869915,11.54016143
558,566770,603110,18250,311364,2.746634199,1532.621883,1.820281086,206350.7402,369.8041939,1.936993358,219581.4791,393.5151956,0.05861307,6644.496019,11.90769896
559,565190,594900,18590,312481,2.747411808,1535.803201,1.80871797,205717.2494,368.0093906,1.903795751,216531.0633,387.3543171,0.059491617,6766.36824,12.10441546
560,575290,588930,18400,313600,2.748188027,1538.985295,1.834470663,209334.2938,373.811239,1.877965561,214297.5641,382.6742217,0.058673469,6695.320633,11.9559297
561,580200,589400,18750,314721,2.748962861,1542.168165,1.84353761,211061.4182,376.2235618,1.87276985,214408.1349,382.1891888,0.059576577,6820.754207,12.15820714
562,591650,590590,18850,315844,2.749736316,1545.351809,1.873234888,215166.0858,382.8578039,1.869878801,214780.5943,382.171876,0.059681362,6855.202767,12.19786969
563,573160,605070,17600,316969,2.750508395,1548.536226,1.808252542,208383.2942,370.1301851,1.908924848,219984.7858,390.736742,0.055525935,6398.817045,11.36557202
564,578390,601360,18490,318096,2.751279104,1551.721415,1.818287561,210225.8543,372.7408764,1.890498466,218574.6983,387.5437913,0.058127106,6720.510461,11.91579869
565,577590,610690,18910,319225,2.752048448,1554.907373,1.809350771,209876.3924,371.4626415,1.913039392,221903.797,392.7500831,0.059237215,6871.245314,12.16149613
566,579430,598610,19200,320356,2.752816431,1558.0941,1.808706564,210486.2473,371.8838291,1.868577458,217453.657,384.1937403,0.059933324,6974.675021,12.32274739
567,620930,601580,18380,321489,2.753583059,1561.281594,1.931419115,225498.9179,397.7053225,1.871230431,218471.7102,385.3116582,0.057171474,6674.939381,11.77237986
568,593230,603220,19150,322624,2.754348336,1564.469855,1.83876587,215379.4392,379.1891536,1.869730708,219006.4315,385.5747033,0.059357022,6952.642755,12.24056823
569,603600,612600,19100,323761,2.755112266,1567.65888,1.8643382,219083.6313,385.032744,1.892136483,222350.2859,390.7737889,0.058994135,6932.566862,12.18377304
570,588620,847620,26590,324900,2.755874856,1570.848668,1.811695906,213587.3473,374.7146444,2.608864266,307568.3928,539.5936715,0.081840566,9648.478756,16.92715571
571,682350,671180,22130,326041,2.756636108,1574.039218,2.09283495,247529.9507,433.5025406,2.058575455,243477.9106,426.4061482,0.067874899,8027.900358,14.05937015
572,650210,674550,20790,327184,2.757396029,1577.230528,1.987291555,235805.8085,412.247917,2.061683945,244632.9773,427.6800302,0.063542227,7539.722181,13.18133248
573,654370,678010,23700,328329,2.758154622,1580.422598,1.99303138,237249.2081,414.0474837,2.06503233,245820.1562,429.0055082,0.072183694,8592.701733,14.99598906
574,654580,686550,20630,329476,2.758911892,1583.615426,1.986730445,237260.2046,413.3453041,2.083763309,248848.1063,433.5332863,0.062614576,7477.585659,13.02715272
575,657620,684060,20610,330625,2.759667845,1586.809011,1.989020794,238296.794,414.429207,2.068990548,247877.6572,431.0915777,0.062336484,7468.290084,12.98833058
576,658180,686990,20190,331776,2.760422483,1590.00335,1.983808353,238434.5164,413.9488133,2.070644049,248871.3246,432.0682719,0.060854311,7314.097795,12.69808645
577,662380,692100,19670,332929,2.761175813,1593.198444,1.989553328,239890.5556,415.7548624,2.078821611,250654.0861,434.4091613,0.059081666,7123.776728,12.3462335
578,619210,648940,19770,334084,2.761927838,1596.394291,1.853456017,224194.8509,387.8803649,1.942445612,234959.0713,406.5035836,0.059176734,7158.043641,12.38415855
579,622400,654520,18730,335241,2.762678564,1599.590888,1.856574822,225288.6051,389.0994907,1.952386492,236915.0029,409.1796251,0.055870255,6779.652272,11.70924399
580,622770,645920,23000,336400,2.763427994,1602.788236,1.85127824,225361.3995,388.554137,1.920095125,233738.6758,402.997717,0.068370987,8322.995951,14.34999302
581,625060,653840,19760,337561,2.764176132,1605.986333,1.851694953,226128.8608,389.2063009,1.936953617,236540.6431,407.1267523,0.058537568,7148.603799,12.30396523
582,633620,651850,19630,338724,2.764922985,1609.185177,1.870608519,229163.7067,393.7520734,1.924428148,235757.0188,405.0807883,0.057952788,7099.655256,12.19872037
583,639250,651050,20640,339889,2.765668555,1612.384767,1.880761072,231137.6028,396.4624406,1.915478289,235404.2023,403.780793,0.060725708,7462.933317,12.80091478
584,640020,650620,19470,341056,2.766412847,1615.585103,1.876583318,231353.755,396.15369,1.907663258,235185.4318,402.7147805,0.057087399,7037.995077,12.05136143
585,641450,641140,19730,342225,2.767155866,1618.786182,1.874351669,231808.4094,396.2536914,1.873445832,231696.3811,396.0621898,0.057652129,7130.06457,12.18814456
586,635080,641940,20820,343396,2.767897616,1621.988003,1.849410011,229444.903,391.5442031,1.869386947,231923.3184,395.7735808,0.06062971,7521.954526,12.83609987
587,624680,801080,19340,344569,2.768638101,1625.190565,1.812931517,225627.1774,384.3733857,2.324875424,289340.8133,492.9145031,0.05612809,6985.383894,11.90014292
588,635370,756290,19310,345744,2.769377326,1628.393868,1.837689157,229427.0246,390.1820147,2.187427692,273090.2694,464.4392336,0.055850572,6972.686538,11.85831044
589,634520,702760,19260,346921,2.770115295,1631.597909,1.829004298,229059.058,388.8948353,2.025706141,253693.4117,430.7188654,0.055516962,6952.779199,11.80437895
590,635540,668600,19690,348100,2.770852012,1634.802687,1.82573973,229366.2734,388.7563956,1.920712439,241297.6215,408.9790195,0.056564206,7106.117511,12.04426697
591,641590,690650,21810,349281,2.771587481,1638.008201,1.836887778,231488.2732,391.6891256,1.977347752,249189.3201,421.6401356,0.062442561,7869.136425,13.31495165
592,667960,692790,21080,350464,2.772321707,1641.21445,1.905930424,240938.8486,406.9912983,1.976779355,249895.2406,422.1203389,0.060148831,7603.735147,12.84414721
593,668240,695670,21600,351649,2.773054693,1644.421433,1.900303996,240976.1342,406.3678486,1.978307915,250867.753,423.0484874,0.061424887,7789.244133,13.13531894
594,676390,697380,21350,352836,2.773786445,1647.629148,1.917009602,243850.7843,410.5232058,1.976498997,251418.0575,423.2627231,0.060509699,7697.05975,12.95801305
595,672220,700200,20120,354025,2.774516966,1650.837595,1.898792458,242283.6149,407.1993527,1.977826425,252368.2532,424.1483246,0.056832145,7251.71273,12.18775249
596,673170,714080,21650,355216,2.77524626,1654.046771,1.895100446,242562.2583,406.9836548,2.010269808,257303.2925,431.7169336,0.060948831,7801.109514,13.08910992
597,675860,706730,20950,356409,2.775974331,1657.256676,1.896304527,243467.6691,407.8185413,1.982918501,254588.089,426.4457102,0.058780783,7546.899755,12.64137312
598,653790,679130,20260,357604,2.776701184,1660.467308,1.828251362,235455.6564,393.7385559,1.899111867,244581.5934,408.9993201,0.056654847,7296.427904,12.20138445
599,653130,683940,20430,358801,2.777426822,1663.678667,1.820312652,235156.5106,392.5818207,1.906181978,246249.5121,411.1010219,0.056939641,7355.729352,12.28001561
600,654790,688160,20460,360000,2.77815125,1666.89075,1.818861111,235692.7111,392.8211851,1.911555556,247704.2961,412.8404935,0.056833333,7364.609827,12.27434971
601,655600,698970,22240,361201,2.778874472,1670.103558,1.815055883,235922.8553,392.550508,1.935127533,251529.8935,418.5189576,0.061572366,8003.240241,13.3165395
602,657920,679400,29340,362404,2.779596491,1673.317088,1.815432501,236696.2263,393.1831001,1.87470337,244423.9666,406.0198781,0.080959371,10555.48893,17.53403477
603,660790,681200,21200,363609,2.780317312,1676.531339,1.817309253,237667.117,394.1411559,1.873440976,245008.0058,406.3151007,0.058304387,7625.028952,12.64515581
604,662360,684710,21770,364816,2.781036939,1679.746311,1.815600193,238170.1555,394.3214494,1.876863953,246206.7262,407.6270301,0.059673918,7828.015406,12.96029041
605,678150,690800,20570,366025,2.781755375,1682.962002,1.852742299,243784.9159,402.9502742,1.88730278,248332.4042,410.4667838,0.056198347,7394.611398,12.22249818
606,678470,688310,22820,367236,2.782472624,1686.17841,1.847504057,243837.0801,402.3714192,1.874298816,247373.503,408.2071006,0.062139877,8201.338551,13.53356197
607,683860,691710,20820,368449,2.783188691,1689.395535,1.856050634,245710.9725,404.7956714,1.877356161,248531.4784,409.4423038,0.056507142,7480.628269,12.32393455
608,687830,695100,21150,369664,2.783903579,1692.613376,1.860689707,247073.9307,406.3715965,1.880356215,249685.3717,410.6667298,0.057214119,7597.245881,12.4954702
609,689650,696670,20780,370881,2.784617293,1695.831931,1.859491319,247664.1949,406.6735549,1.878419223,250185.1877,410.8131161,0.056028753,7462.425826,12.25357278
610,689280,697900,21510,372100,2.785329835,1699.051199,1.852405267,247467.9987,405.6852438,1.875571083,250562.7848,410.7586636,0.057807041,7722.604242,12.66000695
611,689720,701090,23520,373321,2.78604121,1702.271179,1.84752532,247562.7415,405.1763364,1.877981683,251643.801,411.8556482,0.063002081,8442.086181,13.81683499
612,693370,704260,20840,374544,2.786751422,1705.49187,1.851237772,248809.4182,406.5513369,1.880313127,252717.1941,412.9365916,0.055640993,7478.241451,12.21934878
613,700240,707060,20930,375769,2.787460475,1708.713271,1.86348528,251210.7369,409.8054436,1.881634728,253657.4084,413.7967511,0.055699113,7508.626648,12.24898311
614,695050,717560,20160,376996,2.788168371,1711.93538,1.843653514,249285.5192,406.0024743,1.90336237,257358.9197,419.1513351,0.053475368,7230.553294,11.77614543
615,699100,710950,20920,378225,2.788875116,1715.158196,1.848370679,250674.5447,407.6008858,1.879701236,254923.5697,414.5098695,0.055310992,7501.232264,12.19712563
616,701210,712580,23460,379456,2.789580712,1718.381719,1.847934938,251367.5252,408.0641643,1.877898887,255443.4066,414.6808548,0.06182535,8409.866005,13.65237988
617,701990,716240,21680,380689,2.790285164,1721.605946,1.843998645,251583.6048,407.7530062,1.881430774,256690.6097,416.0301616,0.056949373,7769.815171,12.59289331
618,737050,718890,20130,381924,2.790988475,1724.830878,1.929834208,264082.065,427.3172573,1.882285481,257575.4097,416.7886889,0.052706821,7212.498432,11.67070944
619,710070,720300,21670,383161,2.791690649,1728.056512,1.853189651,254351.2478,410.9067008,1.879888611,258015.6939,416.8266461,0.05655586,7762.321376,12.54009915
620,696960,729980,21620,384400,2.792391689,1731.282847,1.813111342,249592.4918,402.5685352,1.899011446,261417.4805,421.6410976,0.056243496,7742.466818,12.48784971
621,709040,729570,40210,385641,2.7930916,1734.509884,1.838601186,253854.904,408.7840644,1.891837227,261205.1821,420.620261,0.104267959,14396.23391,23.18234124
622,731210,738970,21080,386884,2.793790385,1737.737619,1.889998036,261726.8654,420.7827418,1.910055727,264504.4539,425.2483182,0.054486616,7545.3048,12.13071511
623,715480,744340,22040,388129,2.794488047,1740.966053,1.843407733,256032.5856,410.9672321,1.917764455,266360.0586,427.5442354,0.056785244,7886.954473,12.659638
624,711820,755880,21090,389376,2.79518459,1744.195184,1.828104454,254659.3891,408.1079953,1.941259862,270422.2121,433.3689297,0.054163585,7545.118873,12.09153665
625,715800,745770,21880,390625,2.795880017,1747.425011,1.832448,256019.5701,409.6313121,1.9091712,266738.9142,426.7822627,0.0560128,7825.800773,12.52128124
626,715580,745480,21820,391876,2.796574333,1750.655533,1.826036808,255877.3395,408.7497436,1.902336453,266568.9916,425.8290601,0.055680879,7802.403012,12.46390257
627,713510,748670,21880,393129,2.797267541,1753.886748,1.814951326,255073.9211,406.8164611,1.904387618,267643.3302,426.8633655,0.055656031,7821.918955,12.47514985
628,719450,762350,21700,394384,2.797959644,1757.118656,1.824237292,257133.8016,409.4487287,1.933014524,272466.403,433.8636991,0.055022516,7755.651533,12.34976359
629,717710,755750,21110,395641,2.798650645,1760.351256,1.814043539,256448.5857,407.7084034,1.91019131,270040.8503,429.317727,0.053356452,7542.920741,11.99192487
630,722450,762760,24100,396900,2.799340549,1763.584546,1.820231796,258078.6393,409.6486338,1.921793903,272478.4593,432.505491,0.060720585,8609.170472,13.66534996
631,734900,748050,21380,398161,2.800029359,1766.818526,1.84573577,262461.5337,415.9453783,1.878762611,267157.913,423.3881347,0.053696871,7635.634223,12.10084663
632,744250,752510,21660,399424,2.800717078,1770.053193,1.863308164,265735.5167,420.4675898,1.883987943,268684.7614,425.1341162,0.054228088,7733.733681,12.23692038
633,737580,756840,22430,400689,2.80140371,1773.288548,1.840779258,263289.435,415.9390758,1.888846462,270164.5598,426.8002524,0.055978577,8006.700327,12.64881568
634,749330,756600,23710,401956,2.802089258,1776.524589,1.864209018,267418.3193,421.7954564,1.882295575,270012.812,425.8877161,0.058986556,8461.543448,13.34628304
635,742190,758500,23540,403225,2.802773725,1779.761316,1.840634881,264805.5365,417.0165929,1.881083762,270624.7719,426.1807431,0.058379317,8398.822847,13.22649267
636,1027890,883290,22460,404496,2.803457116,1782.998726,2.541162335,366650.8734,576.495084,2.183680432,315071.7002,495.3957551,0.055525889,8011.536854,12.59675606
637,749100,793900,24820,405769,2.804139432,1786.236818,1.846124273,267140.7817,419.3732837,1.956531918,283117.1627,444.4539446,0.061167807,8851.200377,13.89513403
638,747500,793290,22920,407044,2.804820679,1789.475593,1.836410806,266505.451,417.7201427,1.948904787,282830.9154,443.3086448,0.056308409,8171.645401,12.80822163
639,746450,786340,21640,408321,2.805500858,1792.715048,1.828096032,266066.5734,416.3796141,1.925788779,280285.0684,438.63078,0.052997519,7713.417708,12.07107623
640,763280,773490,23020,409600,2.806179974,1795.955183,1.863476563,271999.6604,424.9994694,1.88840332,275638.0586,430.6844665,0.056201172,8203.322742,12.81769179
641,797180,848930,24650,410881,2.80685803,1799.195997,1.940172459,284011.5145,443.0756857,2.066121334,302448.4997,471.8385331,0.059993039,8782.061558,13.70056405
642,830220,851370,29330,412164,2.807535028,1802.437488,2.014295281,295711.3595,460.6095942,2.065609806,303244.6582,472.3437044,0.071160994,10446.88658,16.272409
643,826900,858510,26120,413449,2.808210973,1805.679656,2.000004837,294457.9335,457.9439091,2.076459249,305714.2103,475.4497828,0.063175869,9301.29547,14.46546729
644,828320,861860,24830,414736,2.808885867,1808.922499,1.997222329,294892.7223,457.9079539,2.078093052,306833.3997,476.4493784,0.059869411,8839.803813,13.72640344
645,831020,858870,28040,416025,2.809559715,1812.166016,1.997524187,295782.9996,458.578294,2.06446728,305695.5848,473.9466431,0.067399796,9980.211438,15.47319603
646,839600,784690,23660,417316,2.810232518,1815.410207,2.011904648,298765.3138,462.4850058,1.8803257,279226.0053,432.2383983,0.056695646,8419.232163,13.03286712
647,776170,787170,23200,418609,2.810904281,1818.65507,1.854164626,276128.2216,426.7824135,1.880442131,280041.553,432.8308392,0.055421646,8253.571692,12.75667959
648,776980,805980,23520,419904,2.811575006,1821.900604,1.850375324,276350.4436,426.4667339,1.919438729,286664.947,442.3841774,0.056012803,8365.417942,12.90959559
649,768930,818390,23200,421201,2.812244697,1825.146808,1.825565466,273422.1531,421.2976165,1.942991588,291009.5273,448.3968064,0.055080591,8249.637745,12.71130623
650,775220,816880,29180,422500,2.812913357,1828.393682,1.834840237,275593.2735,423.9896515,1.933443787,290403.5413,446.7746788,0.069065089,10373.58649,15.95936383
651,784020,813530,23700,423801,2.813580989,1831.641224,1.849972039,278655.565,428.0423425,1.919603776,289143.9782,444.1535763,0.055922473,8423.429109,12.93921522
652,796520,803970,23940,425104,2.814247596,1834.889432,1.873706199,283031.2447,434.0970011,1.891231322,285678.4887,438.1571913,0.056315631,8506.714205,13.04710768
653,797830,806690,22380,426409,2.814913181,1838.138307,1.871043998,283429.7005,434.0424204,1.891822171,286577.2221,438.8625147,0.052484821,7950.511635,12.17536238
654,806860,829810,23030,427716,2.815577748,1841.387847,1.886438665,286569.959,438.1803655,1.940095764,294721.0392,450.6437909,0.05384414,8179.493539,12.50687085
655,803590,819250,23560,429025,2.8162413,1844.638051,1.87306101,285341.3165,435.6355976,1.90956238,290901.9195,444.125068,0.054915215,8365.76042,12.77215331
656,787240,838110,23380,430336,2.816903839,1847.888919,1.829361243,279469.9588,426.0212787,1.9475712,297528.7932,453.5499897,0.05432964,8299.892837,12.65227567
657,787940,824900,24970,431649,2.81756537,1851.140448,1.825418338,279652.7841,425.6511174,1.911043464,292770.4922,445.6171875,0.057847927,8862.26111,13.4889819
658,789000,824070,23800,432964,2.818225894,1854.392638,1.82232241,279963.3634,425.4762362,1.903322216,292407.3623,444.3880886,0.054969928,8445.029213,12.8343909
659,809930,819480,22370,434281,2.818885415,1857.645488,1.86499064,287322.7822,435.998152,1.88698101,290710.646,441.1390684,0.051510428,7935.760668,12.04212544
660,811000,828640,24000,435600,2.819543936,1860.898997,1.861799816,287635.1703,435.8108641,1.902295684,293891.5012,445.2901534,0.055096419,8512.014903,12.89699228
661,815920,835790,26030,436921,2.820201459,1864.153165,1.867431412,289312.665,437.689357,1.912908741,296358.2609,448.3483524,0.059575987,9229.837079,13.9634449
662,814490,834540,23760,438244,2.820857989,1867.407989,1.858530864,288738.392,436.160713,1.904281633,295846.1586,446.8975205,0.054216373,8422.969213,12.72351845
663,801110,862680,23730,439569,2.821513528,1870.663469,1.822489757,283929.172,428.2491283,1.962558779,305750.7934,461.1625844,0.053984699,8410.379664,12.68533886
664,817160,832220,23780,440896,2.822168079,1873.919605,1.853407606,289550.4368,436.0699349,1.887565322,294886.7596,444.1065657,0.053935622,8426.145903,12.68997877
665,815470,834540,23450,442225,2.822821645,1877.176394,1.844016055,288884.7056,434.4130911,1.8871389,295640.3574,444.571966,0.053027305,8307.290699,12.49216647
666,820270,836970,26140,443556,2.823474229,1880.433837,1.849304259,290517.9695,436.2131674,1.886954522,296432.6684,445.0940967,0.058932807,9258.097605,13.90104746
667,816100,848880,24990,444889,2.824125834,1883.691931,1.834390151,288974.3758,433.2449412,1.908071452,300581.5073,450.6469375,0.056171315,8848.755852,13.26650053
668,811480,851000,23780,446224,2.824776462,1886.950677,1.818548532,287272.2889,430.0483367,1.907113916,301262.7765,450.9921803,0.05329162,8418.365246,12.60234318
669,815460,845350,24140,447561,2.825426118,1890.210073,1.82200862,288614.8729,431.4123661,1.888792813,299193.8082,447.2254233,0.053936782,8543.844006,12.77106727
670,865410,846950,24620,448900,2.826074803,1893.470118,1.927845845,306223.3169,457.0497268,1.886723101,299691.2888,447.3004311,0.054845177,8711.729773,13.00258175
671,830300,852400,33030,450241,2.82672252,1896.730811,1.844123481,293732.4035,437.7532095,1.893208304,301550.6453,449.4048365,0.073360711,11684.91062,17.4141738
672,826360,862240,27230,451584,2.827369273,1899.992151,1.829914257,292271.6915,434.9281124,1.909367914,304961.9334,453.8124009,0.060298859,9630.860836,14.33163815
673,827760,907730,25140,452929,2.828015064,1903.254138,1.827571209,292699.9967,434.9182715,2.004133098,320977.781,476.9357816,0.055505388,8889.627328,13.20895591
674,844390,856490,24190,454276,2.828659897,1906.51677,1.858759873,298512.3807,442.8967073,1.885395663,302790.0247,449.2433601,0.053249566,8551.752733,12.68806043
675,843430,858660,25740,455625,2.829303773,1909.780047,1.85114952,298105.141,441.6372459,1.884576132,303488.0907,449.6119862,0.056493827,9097.644533,13.4779919
676,845860,888100,23200,456976,2.829946696,1913.043966,1.850994363,298896.0892,442.1539781,1.943428101,313822.1654,464.2339724,0.050768531,8198.034272,12.12726963
677,841880,916560,27040,458329,2.830588669,1916.308529,1.836846457,297422.2321,439.3238288,1.99978618,323805.4367,478.2945889,0.058996921,9552.783242,14.11046269
678,847100,875420,24340,459684,2.831229694,1919.573732,1.842787654,299198.6139,441.2958907,1.904395193,309201.3346,456.0491661,0.052949417,8596.971151,12.67989845
679,853480,875540,26140,461041,2.831869774,1922.839577,1.851201954,301383.9152,443.8643818,1.899050193,309173.8215,455.3369977,0.056697777,9230.650448,13.59447783
680,864890,885310,25670,462400,2.832508913,1926.106061,1.870436851,305344.1407,449.035501,1.914597751,312553.2972,459.6372018,0.055514706,9062.636973,13.32740731
681,849120,894330,26940,463761,2.833147112,1929.373183,1.830943094,299709.1102,440.1014834,1.928428652,315666.6296,463.5339642,0.058090266,9508.860266,13.96308409
682,851690,876360,25450,465124,2.833784375,1932.640944,1.831103104,300548.6259,440.6871348,1.884142723,309254.2989,453.4520512,0.054716592,8980.923259,13.16850918
